tcp_id,date,OK,ERROR,author,title
A25808,1651,0,11,"Randolph, Thomas, 1605-1635.","A pleasant comedie, entituled Hey for honesty, down with knavery translated out of Aristophanes his Plutus by Tho. Randolph, augmented and published by F.J."
B06651,1684–1695,0,11,,"The Wiltshire wedding betwixt Daniel Doo-well, and Doll the dairy-maid. With the consent of her old father Leather-Coat, and her dear and tender mother Plod-wed. To an excellent north-country tune. Licensed according to order."
A33613,1693,0,11,"Tate, Nahum, 1652-1715.","A duke and no duke as it is acted by Their Majesties servants : to which is now added, a preface concerning farce : with an account of the personæ and larvæ, &c. of the ancient theatre / by N. Tate ..."
A57988,1643,0,11,"Randolph, Thomas, 1605-1635.",The muses looking-glasse by T.R.
A92820,1666,0,11,,The second part of the nevv ballad of the late and terrible fight on St. James's Day one thousand 666 to the tune of the first part written and printed at London.
A35271,1675,0,10,"Crown, Mr. (John), 1640?-1712.","Calisto, or, The chaste nimph, the late masque at court as it was frequently presented there, by several persons of great quality : with the prologue, and the songs betwixt the acts / all written by J. Crowne."
A77574,1661,0,10,"Brome, Richard, d. 1652?","The royall exchange. A comedy, acted with general applause at the Black-Friers, by His Majesties Servants. Written by Mr. Richard Brome."
A00760,1633,0,10,"Fisher, Jasper, b. 1591.","Fuimus Troes Æneid. 2. The true Troianes, being a story of the Britaines valour at the Romanes first inuasion: Publikely represented by the gentlemen students of Magdalen Colledge in Oxford."
A15519,1592,0,10,"Wilson, Robert, d. 1600.","A right excellent and famous comedy, called The three ladies of London VVherein is notablie declared and set forth, how by the meanes of lucar, loue and conscience is so corrupted, that the one is married to dissimulation, the other fraught with all abhomination. A perfect patterne for all estates to looke into, and a worke right worthie to be marked. Written by R.W. as it hath been publiquely plaied."
A15549,1606,0,10,,"A pleasant comedie, called VVily beguilde The chiefe actors be these: a poore scholler, a rich foole, and a knaue at a shifte."
A51044,1675,0,10,Author of Westminster drollery.,"Mock songs and joking poems, all novel consisting of mocks to several late songs about the town : with other new songs and ingenious poems much in use at court, and both theaters / by the author of Westminster drollery."
B03961,1650–1671,0,10,,"The kind hearted maidens resolution, wherein she doth show her real affection and true love unto her dearest friend. Her father and mother they still do say no, yet she is resolved with her love for to go. To the tune of, Jenny Jenny."
A48148,1659,0,10,"Lodge, Thomas, 1558?-1625.","Lady Alimony, or, The alimony lady an excellent, pleasant, new comedy, duly authorized, daily acted and frequently followed."
A06343,1620,0,10,"Beaumont, Francis, 1584-1616.","Phylaster, or, Loue lyes a bleeding acted at the Globe by His Maiesties seruants / written by [brace] Francis Baymont and Iohn Fletcher ..."
B06243,1670–1696,0,10,,"The true lovers admonition. Of all the colours in the world, the black hair is the best, though fair & brown may be well curl'd yet black exceeds the rest: that is the colour I do prize, and love beyond all measure, she that hath black hair and black eyes, esteem her as a treasure. The tune is, So sweet is the lass that loves me,."
A03404,1605,0,10,,This gallant caualiero Dicke Bovvyer newly acted.
A03405,1610,0,10,"Marston, John, 1575?-1634.","Histrio-mastix· Or, The player vvhipt"
A14063,1570,0,10,"Tusser, Thomas, 1524?-1580.","A hundreth good pointes of husbandry lately maried vnto a hundreth good poynts of huswifery: newly corrected and amplified with dyuers proper lessons for housholders, as by the table at the latter ende, more plainly may appeare: set foorth by Thomas Tusser Gentle man, seruant to the right honorable Lorde Paget of Beudefert."
B01731,1645,0,10,,"A bottle of holy tears, or, Jeremies threnes and lamentaions for Israels misery and Ierusalems woefull desolation, metrically and metaphrastically laid out in verse, explaining plainely the meaning of the prophet in his lamenting phrases. Very suitable to these times, wherein we have a call every day to learne the lessons of Englands lamentation, warre and plague having made a strong entrance into divers parts of the land, and leane famine and desolation knocking at the doore for entrance."
A57800,1690,0,10,,"The Royal voyage, or, The Irish expedition a tragicomedy, acted in the years 1689 and 90."
A44429,1696,0,10,"Hopkins, Charles, 1664?-1700?","Neglected virtue, or, The Unhappy conqueror a play acted at the Theatre-Royal by His Majesty's servants."
A11966,1598,0,10,"Shakespeare, William, 1564-1616.","The history of Henrie the Fourth vvith the battell at Shrewsburie, betweene the King and Lord Henry Percy, surnamed Henrie Hotspur of the north. With the humorous conceits of Sir Iohn Falstalffe [sic]."
A59432,1676,0,10,"Shadwell, Thomas, 1642?-1692.",The libertine a tragedy ... / written by Tho. Shadwell.
A34578,1671,0,10,"Corneille, Pierre, 1606-1684.","Horace, a French tragedy of Monsieur Corneille Englished by Charles Cotton, esq."
B06645,1674–1679,0,10,,"The willow green turned into vvhite; or, The young man's joy and the maids delight. Being the maids kind and loving answer, to the distressed lovers complaint ... Tune is, My love sleeeps on another mans pillow. Or, The willow green, &c."
B04278,1678–1681,0,10,"Lanfiere, Thomas.","The good-fellow's resolution: or, The bad husbands return from his folly, being a caveat for all spend-thrifts to beware of the main chance. Here in this ballad you may see, the vain-ness of bad husbandry: good advice here is to be found, the which may save you many a pound. To the tune of, The plow-mans honour made known. / By T. Lanfiere. Drink t'other bowl, I'le follow thee."
B03820,1674–1679,0,10,,"The careless gallant: or, A farewel to sorrow. Whether these lines do please, or give offence, or shall be damn'd as neither wit nor sence, the poet is, for that, in no suspence, for it is all one a hundred years hence. To an excellent, and delightful tune."
A30315,1641,0,10,"H. B. (Henry Burnell), fl. 1641.","Landgartha a tragie-comedy as it was presented in the new theater in Dublin with good applause, being an ancient story / written by H.B."
A70911,1675,0,10,"Payne, Henry Neville, fl. 1672-1710.",The siege of Constantinople a tragedy acted at the Duke's Theatre.
A01501,1595,0,10,"Garnier, Robert, 1544-1590.","Pompey the Great, his faire Corneliaes tragedie effected by her father and husbandes downe-cast, death, and fortune. Written in French, by that excellent poet Ro: Garnier; and translated into English by Thomas Kid."
A40870,1675,0,10,"Fane, Francis, Sir, d. 1689?","Love in the dark, or, The man of bus'ness a comedy : acted at the Theatre Royal by His Majesties servants / written by Sir Francis Fane, Junior, Knight of the Bath."
A03240,1634,0,10,"Heywood, Thomas, d. 1641.","A pleasant comedy, called A mayden-head well lost As it hath beene publickly acted at the Cocke-pit in Drury-lane, with much applause: by her Maiesties Seruants. Written by Thomas Heyvvood."
A27280,1682,0,10,"Behn, Aphra, 1640-1689.","The city-heiress, or, Sir Timothy Treat-all a comedy : as it is acted at His Royal Highness his theatre / written by Mrs. A. Behn."
A59986,1661,0,10,"Shirley, James, 1596-1666.","Love will finde out the way an excellent comedy as it was acted with great applause, by Her Majesties servants, at the Phoenix in Drury Lane / by T.B."
A36966,1686,0,10,"D'Urfey, Thomas, 1653-1723.","A common-wealth of women a play : as it is acted at the Theatre Royal, by Their Majesties servants / by Mr. D'Urfey."
A16900,1605,0,10,"Day, John, 1574-1640?, attributed name.","The faire maide of Bristovv As it was plaide at Hampton, before the King and Queenes most excellent Maiesties."
B06161,1681–1684,0,10,,"Tom Tell-Truth. All you that will not me believe, disprove me if you can; you by my story may perceive, I am an honest man. To the tune of, Tantararara, tantivee."
A63095,1677,0,10,"Tate, Nahum, 1652-1715.",Poems by N. Tate.
A13840,1611,0,10,"Tourneur, Cyril, 1575?-1626.",The atheist's tragedie: or The honest man's reuenge As in diuers places it hath often beene acted. Written by Cyril Tourneur.
A06185,1594,0,10,"Lodge, Thomas, 1558?-1625.","A looking glasse for London and England. Made by Thomas Lodge Gentleman, and Robert Greene. In Artibus Magister"
A08469,1600,0,10,"Munday, Anthony, 1553-1633. aut","The first part of the true and honorable historie, of the life of Sir Iohn Old-castle, the good Lord Cobham As it hath been lately acted by the right honorable the Earle of Notingham Lord high Admirall of England his seruants."
B06402,1681–1684,0,10,,"The unsatisfied lovers lamentation. This hapless lass in discontent laments and makes her moan, & is with sorrow almost spent, because she lies alone. Tune of, Hey boys up go we."
A07637,1618,0,10,"Belchier, Dabridgcourt, 1580?-1621.","Hans Beer-Pot his inuisible comedie, of see me, and see me not Actedin the Low Countries, by an honest company of health-drinkers."
A61311,1669,0,10,"Stapylton, Robert, Sir, d. 1669.",The tragedie of Hero and Leander written by Sr. Robert Stapylton ...
A36645,1673,0,10,"Dryden, John, 1631-1700.","Marriage a-la-mode a comedy, as it is acted at the Theatre-Royal / written by John Dryden ..."
B05855,1663–1664,0,10,"J. S. (John Shirley), fl. 1680-1702.","The young mans resolution to the maidens request. A witty dialogue between a young man and a maid. Wherein she asks him when he intends to marry, and he resolves her how long he will tarry. To the tune of, Summer time."
A57579,1691,0,10,"Rogers, Timothy, 1658-1728.","Practical discourses on sickness & recovery in several sermons, as they were lately preached in a congregation in London / by Timothy Rogers, M.A. ; after his recovery from a sickness of near two years continuance."
A63516,1697,0,10,,"The English prophet, or, Englands happiness a hundred years hence"
B03656,1681–1684,0,10,,"The high prized pin-box. This damsel she doth set great store by her pin-box brisk and rare, but every ordinary whore hath got such kind of ware. Tune of, Let every man with cap in's hand, &c."
A34581,1671,0,10,"Corneille, Pierre, 1606-1684.","Nicomede a tragi-comedy translated out of the French of Monsieur Corneille by John Dancer as it was acted at the Theatre-Royal, Dublin / ; together with an exact catalogue of all the English stage plays printed till this present year 1671."
A86166,1650,0,10,"Heath, Robert, fl. 1636-1659.","Clarastella together with poems occasional, elegies, epigrams, satyrs. / By Robert Heath, Esquire."
A07493,1630,0,10,"Middleton, Thomas, d. 1627.","A chast mayd in Cheape-Side· A pleasant conceited comedy neuer before printed. As it hath beene often acted at the Swan on the Banke-side, by the Lady Elizabeth her Seruants. By Thomas Midelton Gent."
A51870,1652,0,10,"Manuche, Cosmo, fl. 1650-1652.",The loyal lovers a tragi-comedy / written by Major Cosmo Manuche.
A59309,1692,0,10,"Purcell, Henry, 1659-1695.",The fairy-queen an opera : represented at the Queen's-Theatre by Their Majesties servants.
B05835,1660–1672,0,10,,"The shepherds complaint: and the comforting shepherdess. Poor Coron making his complaint was comforted at last; but when he thought himself half dead, his Silvia held him fast. To the tune of, Moggys jealousie."
A09216,1640,0,10,,"The ioviall pedler. Or, A merry new ditty which is both harmlesse pleasant and witty To a pleasant nevv tune."
A52102,1695,0,10,Martial.,"Epigrams of Martial, Englished with some other pieces, ancient and modern."
A93121,1651,0,10,"Preti, Girolamo, 1582-1626.","Salmacis, Lyrian & Sylvia, forsaken Lydia, the rape of Helen, a comment thereon, with severall other poems and translations. By Edvvard Sherburne Esquire."
A59445,1669,0,10,"Shadwell, Thomas, 1642?-1692.","The royal shepherdess a tragi-comedy, acted by His Highness the Duke of York's servants."
A17832,1637,0,10,"Camden, William, 1551-1623.","Britain, or A chorographicall description of the most flourishing kingdomes, England, Scotland, and Ireland, and the ilands adjoyning, out of the depth of antiquitie beautified vvith mappes of the severall shires of England: vvritten first in Latine by William Camden Clarenceux K. of A. Translated newly into English by Philémon Holland Doctour in Physick: finally, revised, amended, and enlarged with sundry additions by the said author."
B03646,1663–1674,0,10,,"Hey ho hunt about. Or, A pretty merry meeting of young men and maids, who went to the tavern by Cupids strong aids, they drank and were merry and sang a new song, they talkt and discours'd but did no body wrong, they kindly imbrac'd, and each other did kiss, you know there could be no great harm in this. The tune is, The couragious hartulesse healths."
A62987,1696,0,10,"Tate, Nahum, 1652-1715.","Miscellanea sacra, or, Poems on divine & moral subjects collected by N. Tate ..."
A05206,1605,0,10,"Drayton, Michael, 1563-1631, attributed name.","The true chronicle history of King Leir, and his three daughters, Gonorill, Ragan, and Cordella As it hath bene diuers and sundry times lately acted."
A13062,1594,0,10,,"The life and death of Iacke Straw, a notable rebell in England vvho was kild in Smithfield by the Lord Maior of London."
B02432,1672,0,10,,"Courage crowned with conquest; or, A brief relation, how that valiant knight, and heroick champion Sir Eglamore, bravely fought with, and manfully slew, a terrible, huge great monstrous dragon. To a pleasant new tune."
B06684,1700,0,10,,"The woman outwitted: or, The weaver's wife cunningly catch'd in a trap, by her husband, who sold her for ten pounds, and sent her to Virginny. To an excellent new tune."
B05765,1682,0,10,,"The seamans sorowful bride. See here the constant mournful bride, in sorrow doth complain; for fear her joy and hearts deligh [sic], should ne'r return again. To the tune of, Ah! Jenny Gin."
B02356,1690,0,9,,"Constant Cloris: or, Her lamentation for Mirtillo. Who was killed in Ireland, before he was married to her, and she for grief and dispair stabbed her self. To the tune of, Celia that I once was blest. Licensed according to order."
A13345,1614,0,9,"Tailor, Robert, fl. 1614.","The hogge hath lost his pearle A comedy. Diuers times publikely acted, by certaine London prentices. By Robert Tailor."
A56910,1659,0,9,"Quinault, Philippe, 1635-1688.","The noble ingratitude a pastoral-tragi-comedy / by Sr. William Lower, Knight."
B04774,1693,0,9,,"Poor Robin's dream; commonly called, Poor charity. I know no reason, but this harmless riddle, may as well be printed, as sung to a fiddle. To a compleat tune, well known by musicians, and many others: or, Game at cards."
A52152,1663–1677,0,9,,A Marvellous medicine to cure a great pain
A80774,1652,0,9,"Crashaw, Richard, 1613?-1649.","Carmen Deo nostro, te decet hymnus sacred poems, / collected, corrected, augmented, most humbly presented. To my Lady the Countesse of Denbigh by her most deuoted seruant. R.C. In heaty [sic] acknowledgment of his immortall obligation to her goodnes & charity."
A65362,1682,0,9,"Willis, Thomas, 1582-1666.","The key of knowledg opening the principles of religion, and the path of life directing the practice of true peitie design'd for the conduct of children and servants in the right way to heaven and happiness / by T. W. D. D."
A36650,1684,0,9,Virgil. Bucolica. English.,"Miscellany poems containing a new translation of Virgills eclogues, Ovid's love elegies, odes of Horace, and other authors : with several original poems / by the most eminent hands."
A53390,1688,0,9,,The orange
A76064,1651,0,9,"Barton, William, 1598?-1678.","Hallelujah. Or certain hymns, composed out of Scripture, to celebrate some special and publick occasions. By W.B. M.A. With two more lately composed by a wel-wisher to the Parliament of the Common-wealth of England. Upon occasion of those two glorious and most remarkable appearances of God for them, at Dunbar and Worcester: both upon that memorable day Septemb. 3. 1650. 1651."
A46275,1663,0,9,"Jordan, Thomas, 1612?-1685?","Tricks of youth, or, The walks of Islington and Hogsdon with the humours of Woodstreet-compter a comedy, as it was publickly acted nineteen dayes together with extraordinary applause / written by Tho. Jordan, Gent."
A43379,1665,0,9,"Herbert of Cherbury, Edward Herbert, Baron, 1583-1648.","Occasional verses of Edward Lord Herbert, Baron of Cherbery and Castle-Island deceased in August, 1648."
B06800,1670,0,9,,"The zealous lover. He strives for to illustrate her perfection who now hath brought him under loves subjection, no task so hard he will undergoe if that she will but love unto him show what ever can be had, shall be her own if she will yield to fancy him alone. To the tune of, Underneath the green wood tree, &c."
B05926,1670–1696,0,9,,"The sorrowfull damsels lamentation for want of a husband. This maiden sure was in a longing temper, and young men they are to blame that would venture, it is a pity any damsel she should want the help of a young man's company. This maidens fortune proves so very hard, that never a young does her no more regard: but young men hereafter be sure to have a care, they do not bring young maidens to despair. To the tune of, The country farmer."
A19260,1614,0,9,"Cooke, Jo., fl. 1614.","Greenes Tu quoque, or, The cittie gallant As it hath beene diuers times acted by the Queenes Maiesties seruants, written by Io. Cooke Gent."
A08009,1600,0,9,"Nash, Thomas, 1567-1601.","A pleasant comedie, called Summers last will and testament. Written by Thomas Nash"
A55412,1695,0,9,,"Poor Robin's dream; commonly called, Poor charity I know no reason, but this harmless riddle, may as well be printed, as sung to a fiddle. To a compleat tune, well known by musicians, and many others: or, game at cards."
A68683,1616,0,9,"S. S., fl. 1616.",The honest lavvyer Acted by the Queenes Maiesties Seruants. Written by S.S.
A74204,1641,0,9,"Strafford, Thomas Wentworth, Earl of, 1593-1641, attributed name.",Verses: lately vvritten by Thomas Earle of Strafford.
A02168,1598,0,9,"Greene, Robert, 1558?-1592.","The Scottish historie of Iames the fourth, slaine at Flodden Entermixed with a pleasant comedie, presented by Oboram King of Fayeries: as it hath bene sundrie times publikely plaide. Written by Robert Greene, Maister of Arts."
A25278,1691,0,9,"Ames, Richard, d. 1693.","The siege and surrender of Mons a tragi-comedy, exposing the villany of the priests, and the intrigues of the French."
A27257,1641,0,9,"Beedome, Thomas, d. 1641?","Poems, divine and humane by Thomas Beedome."
B04447,1681–1684,0,9,,"The mistery discovered; or, Frollick upon frollick. A pleasant new play song, greatly in request. Snow melts not sooner when the sun regains his long lost heat, and beats upon the plains, with scorching raies, then female hearts do yield if men be bold and brave in Venus field: shame on the softer sex impression makes, and though they wish, yet words their tongues forsakes but put them too 't and tho' (though faintly they) do strugle long, they'l gladly loose the day. To the pleasant new tune of, Come let us be frollick, &c."
A63969,1685,0,9,"Tutchin, John, 1661?-1707.","Poems on several occasions, with a pastoral to which is added, A discourse of life / by John Tutchin."
A46053,1682,0,9,,"Ignoramus-justice, or, The English-law turn'd into gin to let knaves out and keep honest men in an excellent song to the tune of Sir Egledemore."
B03101,1695,0,9,,"England's new bell-man, ringing into all peoples ears, God's dreadful judgment on this land and kingdom, prognosticated by the great eclipse of the sun, March 29. 1652. the strange effects to continue, 1654, 1655, 1656. to the amazement of the whole world. To the tune of, O man in disperation."
A07023,1594,0,9,"Marlowe, Christopher, 1564-1593.","The tragedie of Dido Queene of Carthage played by the Children of her Maiesties Chappell. Written by Christopher Marlowe, and Thomas Nash. Gent. Actors Iupiter. Ganimed. Venus. Cupid. Iuno. Mercurie, or Hermes. Æneas. Ascanius. Dido. Anna. Achates. Ilioneus. Iarbas. Cloanthes. Sergestus."
A59967,1683,0,9,"Shipman, Thomas, 1632-1680.","Carolina, or, Loyal poems by Tho. Shipman, Esq."
A62828,1698,0,9,"Tasso, Torquato, 1544-1595.",Amintas a pastoral acted at the Theatre Royal / made English out of Italian from the Aminta of Tasso by Mr. Oldmixon.
A51520,1690,0,9,"Mountfort, William, 1664?-1692.","The successfull straingers a tragi-comedy : acted by Their Majesties servants, at the Theatre Royal / written by William Mountfort."
A55982,1690,0,9,,"The proclamation for a general fast in the nation To the tune of, Packington's pound."
A03255,1638,0,9,"Heywood, Thomas, d. 1641.",The vvise-woman of Hogsdon A comedie. As it hath been sundry times acted with great applause. Written by Tho: Heyvvood.
A50796,1653,0,9,"Middleton, Thomas, d. 1627.","The Spanish gipsie as it was acted (with great applause) at the Privat House in Drury-Lane, and Salisbury Court / written by Thomas Midleton, and William Rowley, Gent."
A08262,1606,0,9,,"No-body, and some-body· With the true chronicle historie of Elydure, who was fortunately three seuerall times crowned King of England. The true coppy thereof, as it hath beene acted by the Queens Maiesties Seruants."
A18374,1640,0,9,"Chamberlain, Robert, b. 1607.",The svvaggering damsell A comedy. / Written by R.C..
A09221,1594,0,9,"Peele, George, 1556-1596.","The battell of Alcazar fought in Barbarie, betweene Sebastian king of Portugall, and Abdelmelec king of Marocco. With the death of Captaine Stukeley. As it was sundrie times plaid by the Lord high Admirall his seruants."
A53264,1690,0,9,,"The old maid mad for a husband or, The journey-man shooe-maker's favours turn'd to misfortunes At first she shew'd him much respect, likewise silver and gold; at length she did him quite neglect, because he kiss'd and told. To the tune of, A touch of the times. This may be printed, R.P."
A68487,1588,0,9,"Munday, Anthony, 1553-1633.","A banquet of daintie conceits Furnished with verie delicate and choyse inuentions, to delight their mindes, who take pleasure in musique, and there-withall to sing sweete ditties, either to the lute, bandora, virginalles, or anie other instrument. Published at the desire of bothe honorable and worshipfull personages, who haue had copies of diuers of the ditties heerein contained. Written by A.M. seruaunt to the Queenes most excellent Maiestie."
A06270,1602,0,9,"Gascoigne, George, 1542?-1577. Spoyle of Antwerpe.","A larum for London, or The siedge of Antwerpe VVith the ventrous actes and valorous deeds of the lame soldier. As it hath been playde by the right Honorable the Lord Chamberlaine his Seruants."
A30923,1688,0,9,"Barker, Jane.","Poetical recreations consisting of original poems, songs, odes, &c. with several new translations : in two parts / part I, occasionally written by Mrs. Jane Barker, part II, by several gentlemen of the universities, and others."
A29933,1674,0,9,"Bryan, John, d. 1676.","Harvest-home being the summe of certain sermons upon Job 5. 26 : one whereof was preached at the funeral of Mr. Ob. Musson, an aged Godly minister of the Gospel in the Royally licensed rooms in Coventry : the other since continued upon the subject / by J.B. D.D, ... ; the first part being a preparation of the corn for the sickle, the latter will be the reaping, shocking and inning of that corn which is so fitted."
A57093,1714,0,9,"Boyer, Abel, 1667-1729.","The victim, or, Achilles and Iphigenia in Aulis a tragedy. As it was acted at the Theatre-Royal, in Drury-Lane / written by Mr. Boyer."
A12023,1605,0,9,"Shakespeare, William, 1564-1616, attributed name.","The London prodigall As it was plaide by the Kings Maiesties seruants. By VVilliam Shakespeare,"
B03895,1685–1688,0,9,,"Jack Had-Lands lamentation, that sold and made away his 'state, and spent his money early and late; and let his wife and children want, now he makes great moan and does repent; and desires all good-fellows where e're they be, to take warning of his poverty. He was cast in prison at that bout, his poor wife she helpt him out; she had small reason to do that thing but true love is a gallant thing; there is scarce a tap-house in London town. Will help a man when he is cast down. To the tune of, It is old ale that has undone me. This may be printed, R.P."
A12021,1609,0,9,"Shakespeare, William, 1564-1616.",The historie of Troylus and Cresseida As it was acted by the Kings Maiesties seruants at the Globe. Written by William Shakespeare.
A64070,1685,0,9,"Tyler, Alexander.","Memoires of the life and actions of the most invincible and triumphant prince, Ihon the Great, third of that name, present king of Poland containing a succinct series of affairs from craddle to his present day : with a particular relation of his many great and stupendious victories obtain'd against the Turks and Tartars, from the time he was first made crown-general, and afterwards elected King of Poland / done in verse, out of H. G's historical account of the said princes life and actions, by a lover of the peace and glory of Christendome."
A34260,1657,0,9,"Carlell, Lodowick, 1602?-1675.","The fool would be a favourit, or, The discreet lover a trage-comedy / written by Lodowick Carlell, Gent."
A37724,1679,0,9,"Ecclestone, Edward, fl. 1679.","Noah's flood, or, The destruction of the world an opera / by Edward Ecclestone ..."
A29644,1657,0,9,"Brome, Richard, d. 1652?",The queenes exchange a comedy acted with generall applause at the Black-friers by His Majesties servants / written by Richard Brome.
A31614,1678,0,9,"Chamberlayne, William, 1619-1689.","Wits led by the nose, or, A poets revenge a tragi-comedy, as it is acted at the Theatre Royal."
B02433,1681–1684,0,9,,"Courage crowned with conquest; or, A brief relation, how that valiant knight and that heroick champion Sir Eglamore bravely fought with, and manfully slew a terrible huge great monstrous dragon. To a pleasant new tune."
A46230,1652,0,9,"Middleton, Thomas, d. 1627.","The widdow a comedie, as it was acted at the private house in Black-Fryers, with great applause, by His late Majesties servants / written by Ben. Johnson, John Fletcher, Tho. Middleton, Gent. ..."
A51422,1680,0,9,"Maidwell, Lewis, 1650-1715.",The loving enemies a comedy : as it was acted at His Highness the Duke of York's Theatre / written by L. Maidwell.
A03190,1636,0,9,"Heywood, Thomas, d. 1641.","A challenge for beautie· as it hath beene sundry times acted, by the Kings Majesties Servants: at the Blacke-friers, and at the Globe on the Banke-side. Written by Thomas Heywood."
A50854,1646,0,9,"Mill, Humphrey, fl. 1646.","The second part of The nights search, discovering the condition of the various fowles of night, or, The second great mystery of iniquity exactly revealed with the projects of these times : in a poem / by Humphrey Mill, author of The nights search."
A04896,1631,0,9,"Knevet, Ralph, 1600-1671.","Rhodon and Iris· A pastorall, as it vvas presented at the florists feast in Norwich, May 3. 1631."
B03641,1667,0,9,,"[An heroical song] on the worthy and valiant exploits of our noble lord general George Duke of Albemarle, &c. both by land and sea. Made in August, 1666. To the tune of St. George."
A43104,1693,0,8,"Hawkshaw, Benjamin, d. 1738.",Poems upon several occasions by Benj. Hawkshaw ...
B05837,1688–1692,0,8,,"Shepherd's ingenuity: or, The praise of the green gown, To the tune of, The two entire lovers. Licensed according to order."
A11262,1595,0,8,"W. S., fl. 1595.","The lamentable tragedie of Locrine, the eldest sonne of King Brutus discoursing the warres of the Britaines, and Hunnes, with their discomfiture: the Britaines victorie with their accidents, and the death of Albanact. No lesse pleasant then profitable. Newly set foorth, ouerseene and corrected, by VV.S."
B06453,1650,0,8,,"A vindication of the Rump: or, The Rump re-advanc'd. To the tune of, Up tails all."
A07975,1637,0,8,"Nabbes, Thomas, 1605?-1645?","Microcosmus A morall maske, presented vvith generall liking, at the private house in Salisbury Court, and heere set down according to the intention of the authour Thomas Nabbes."
B04773,1670,0,8,,"Poor Robin's dream, commonly call'd, Poor charity. I know no reason but this harmless riddle, may as well be printed as sung to a fiddle. To a compleat tune, known by musicians and many others, or, Game at cards."
A02484,1627,0,8,"Hakewill, George, 1578-1649.","An apologie of the povver and prouidence of God in the gouernment of the world. Or An examination and censure of the common errour touching natures perpetuall and vniuersall decay diuided into foure bookes: whereof the first treates of this pretended decay in generall, together with some preparatiues thereunto. The second of the pretended decay of the heauens and elements, together with that of the elementary bodies, man only excepted. The third of the pretended decay of mankinde in regard of age and duration, of strength and stature, of arts and wits. The fourth of this pretended decay in matter of manners, together with a large proofe of the future consummation of the world from the testimony of the gentiles, and the vses which we are to draw from the consideration thereof. By G.H. D.D."
A72837,1628,0,8,,A Pleasant new ballad of two louers to a pleasant new tune.
A22641,1610,0,8,"Augustine, Saint, Bishop of Hippo.","St. Augustine, Of the citie of God vvith the learned comments of Io. Lod. Viues. Englished by I.H."
A20867,1601,0,8,"Marston, John, 1575?-1634.",Iacke Drums entertainment: or The comedie of Pasquill and Katherine As it hath bene sundry times plaide by the Children of Powles.
A54404,1674,0,8,"Grabu, Louis, d. 1694.","Ariadne, or, The marriage of Bacchus an opera or a vocal representation / first compos'd by Monsieur P.P., now put into musick by Monsieur Grabut ... and acted by the Royall Academy of Musick at the Theatre-Royal in Covent-Garden."
A00979,1631,0,8,"Fletcher, Phineas, 1582-1650.","Sicelides a piscatory, as it hath beene acted in Kings Colledge, in Cambridge."
A36708,1670,0,8,"Dryden, John, 1631-1700.","Tyrannick love, or, The royal martyr a tragedy, as it is acted by His Majesties servants, at the Theatre Royal / by John Dryden ..."
B03378,1675,0,8,,"The French-man's lamentation for the great loss of their noble general Mounsieur de Turenne. Who was kill'd by a cannon, shot from a party of the Emperours army, which lay in ambuscade in a wood, and shot him in the breast, where he dyed immediately, and his Lieutenant was then killed by him, which was on the 3 of July 1675. Mounsieur Turenne being then in the 64th. year of his age, and had been Marshal of France just half his time, being 32 years. To the tune of, A fig for France and Holland too."
A43306,1653,0,8,"Hemings, William, b. 1602?","The fatal contract, a French tragedy as it vvas acted vvith great applause by Her Majesties servants / written by William Hemings ..."
A80707,1672,0,8,A. B.,"Covent Garden drolery, or A colection [sic] of all the choice songs, poems, prologues, and epilogues, (sung and spoken at courts and theaters) never in print before. Written by the refined'st witts of the age. And collected by A.B."
A89444,1643,0,8,,The malignants trecherous and bloody plot against the Parliament and Citty of Lo whc was by Gods providence happily prevented May 31. 1643.
A02284,1602,0,8,"Guarini, Battista, 1538-1612.",Il pastor fido: or The faithfull shepheard. Translated out of Italian into English
A05801,1615,0,8,"R. A., Gent.","The valiant VVelshman, or The true chronicle history of the life and valiant deedes of Caradoc the Great, King of Cambria, now called Wales As it hath beene sundry times acted by the Prince of Wales his seruants. Written by R.A. Gent."
A06742,1600,0,8,,The maydes metamorphosis As it hath bene sundrie times acted by the Children of Powles.
B06245,1670–1696,0,8,,"True lovers extremity; or, The maidens miserable moan. This charming fair, through deep dispair, did end her days in grief: to death alone, she made her moan, who yielded her relief.To the tune of, Charon make hast, &c. This may be printed, R.P."
A77523,1680,0,8,,"The bak'd bully: or, Love in an oven [B]eing a true relation of a gentleman that pickt up a bakers wife: how she carried him home to her house, and of his entertainment there. To the tune of, Jenny come tie my, &c. With allowance."
A52943,1682,0,8,"Rationalis, Theophilus.","New news from Bedlam, or, More work for Towzer and his brother Ravanscroft alias hocus pocus whipt and script, or, A ra-ree new fashion cupping glass most humbly represented to the observator : wherein the various shapes ... / by Theophilus Rationalis ..."
A55340,1698,0,8,"Pomey, François, 1618-1673.","The Pantheon representing the fabulous histories of the heathen gods and most illustrious heroes in a short, plain and familiar method by way of dialogue / written Fra. Pomey."
A35778,1690,0,8,,A description of wanton women
A21159,1571,0,8,"Edwards, Richard, 1523?-1566.","The excellent comedie of two the moste faithfullest freendes, Damon and Pithias Newly imprinted, as the same was shewed before the Queenes Maiestie, by the Children of her Graces Chappell, except the prologue that is somewhat altered for the proper vse of them that hereafter shall haue occasion to plaie it, either in priuate, or open audience. Made by Maister Edvvards, then beynge Maister of the Children. 1571."
